customer_id,true_segment,cluster,cluster_name,dominant_tier_of_cluster,recency_days,frequency,monetary,acceptance_rate,avg_price_ratio
281,Enterprise,1,High-Value Core,Mid-Market,11,46,8678.1,0.9565217391304348,1.06325
282,Mid-Market,1,High-Value Core,Mid-Market,21,35,7705.2,0.9714285714285714,0.9900342857142858
283,Mid-Market,1,High-Value Core,Mid-Market,20,47,10692.41,0.8297872340425532,0.989272340425532
284,Mid-Market,1,High-Value Core,Mid-Market,29,31,6095.99,0.9354838709677419,0.9919774193548387
285,SMB,2,Price-Sensitive / At-Risk,Occasional,68,27,6071.42,0.7777777777777778,0.9792740740740741
286,Mid-Market,1,High-Value Core,Mid-Market,55,61,14969.220000000001,0.9180327868852459,0.9821852459016394
287,Enterprise,1,High-Value Core,Mid-Market,2,70,13041.76,0.9428571428571428,1.0339057142857144
288,Mid-Market,1,High-Value Core,Mid-Market,9,43,10035.86,0.9302325581395349,0.9844465116279069
289,SMB,3,Steady Mid-Value,SMB,32,29,5925.28,0.896551724137931,0.955051724137931
290,Mid-Market,1,High-Value Core,Mid-Market,67,44,8129.75,0.9772727272727273,1.0066181818181819
291,Occasional,0,Low-Engagement / Occasional,Occasional,199,2,290.05,1.0,0.92855
292,Enterprise,1,High-Value Core,Mid-Market,44,102,20231.69,0.9215686274509803,1.0347696078431372
293,Occasional,3,Steady Mid-Value,SMB,2,14,2926.2,1.0,0.97805
294,Mid-Market,3,Steady Mid-Value,SMB,78,38,4863.41,0.9210526315789473,0.9786263157894738
295,Occasional,2,Price-Sensitive / At-Risk,Occasional,638,16,2549.3,0.75,0.97359375
296,Occasional,0,Low-Engagement / Occasional,Occasional,78,18,2759.66,0.9444444444444444,0.9574555555555556
297,Occasional,2,Price-Sensitive / At-Risk,Occasional,191,4,608.66,0.75,0.9830749999999999
298,SMB,3,Steady Mid-Value,SMB,38,18,4470.78,0.9444444444444444,0.9630444444444445
299,SMB,3,Steady Mid-Value,SMB,71,19,3624.13,1.0,0.9221526315789474
300,SMB,0,Low-Engagement / Occasional,Occasional,504,23,3530.67,0.8695652173913043,0.9359913043478261
301,SMB,3,Steady Mid-Value,SMB,100,12,3399.59,1.0,0.9546166666666666
302,Mid-Market,3,Steady Mid-Value,SMB,26,33,7007.3,0.9393939393939394,0.9858424242424243
303,SMB,3,Steady Mid-Value,SMB,79,28,3596.81,0.8928571428571429,0.9576214285714285
304,SMB,3,Steady Mid-Value,SMB,10,31,5948.85,0.9032258064516129,0.9710193548387097
305,Occasional,0,Low-Engagement / Occasional,Occasional,35,12,1586.1999999999998,1.0,0.9516083333333333
306,SMB,3,Steady Mid-Value,SMB,20,19,3217.4900000000002,0.8421052631578947,1.0043894736842105
307,Mid-Market,3,Steady Mid-Value,SMB,60,39,8198.13,0.9487179487179487,0.9823794871794872
308,SMB,3,Steady Mid-Value,SMB,195,26,2663.31,0.8846153846153846,0.9760000000000001
309,Mid-Market,1,High-Value Core,Mid-Market,7,45,7048.94,0.8666666666666667,0.99762
310,Mid-Market,1,High-Value Core,Mid-Market,40,20,2070.04,0.9,0.9829700000000001
311,SMB,3,Steady Mid-Value,SMB,36,6,576.71,0.8333333333333334,0.9344333333333332
312,Mid-Market,1,High-Value Core,Mid-Market,7,61,10050.76,0.9180327868852459,1.0020754098360656
313,Mid-Market,3,Steady Mid-Value,SMB,31,8,764.31,0.875,0.960375
314,Mid-Market,1,High-Value Core,Mid-Market,94,26,4197.9400000000005,0.8461538461538461,0.9928769230769231
315,Mid-Market,1,High-Value Core,Mid-Market,7,21,2691.65,0.8571428571428571,0.965995238095238
316,Mid-Market,1,High-Value Core,Mid-Market,6,73,9517.78,0.8356164383561644,0.9806767123287671
317,Mid-Market,1,High-Value Core,Mid-Market,24,52,7432.95,0.8653846153846154,1.0118557692307693
318,SMB,3,Steady Mid-Value,SMB,59,25,2520.75,0.88,0.9584
319,Mid-Market,1,High-Value Core,Mid-Market,16,82,15769.98,0.926829268292683,0.9922207317073171
320,Occasional,0,Low-Engagement / Occasional,Occasional,485,17,2464.59,0.8823529411764706,0.9904117647058823
321,Occasional,0,Low-Engagement / Occasional,Occasional,75,8,993.02,1.0,0.9735125
322,SMB,0,Low-Engagement / Occasional,Occasional,88,9,1726.44,0.8888888888888888,0.9610000000000001
323,Mid-Market,3,Steady Mid-Value,SMB,27,20,2511.07,0.9,0.9748849999999999
324,SMB,3,Steady Mid-Value,SMB,55,14,3161.35,1.0,0.9496642857142857
325,Occasional,0,Low-Engagement / Occasional,Occasional,257,14,2184.44,0.8571428571428571,0.9804642857142857
326,SMB,2,Price-Sensitive / At-Risk,Occasional,10,9,1489.05,0.7777777777777778,0.9959777777777779
327,SMB,0,Low-Engagement / Occasional,Occasional,87,12,1814.6200000000001,1.0,0.9571166666666667
328,SMB,3,Steady Mid-Value,SMB,40,22,4579.74,0.8636363636363636,0.9736818181818182
329,SMB,0,Low-Engagement / Occasional,Occasional,49,4,430.77,1.0,0.935875
330,Mid-Market,1,High-Value Core,Mid-Market,61,36,5139.84,0.9166666666666666,1.0024694444444444
331,SMB,3,Steady Mid-Value,SMB,204,31,6938.99,0.9354838709677419,0.9689677419354839
332,Mid-Market,1,High-Value Core,Mid-Market,67,82,12588.29,0.9024390243902439,0.9719146341463415
333,SMB,3,Steady Mid-Value,SMB,11,22,3321.08,0.8181818181818182,0.9720681818181819
334,Occasional,0,Low-Engagement / Occasional,Occasional,152,17,2157.08,0.8823529411764706,0.9643882352941177
335,Mid-Market,1,High-Value Core,Mid-Market,9,60,9714.09,0.8666666666666667,1.0133750000000001
336,SMB,2,Price-Sensitive / At-Risk,Occasional,4,13,1943.86,0.6923076923076923,0.9812923076923077
337,Mid-Market,1,High-Value Core,Mid-Market,36,57,13558.119999999999,0.9649122807017544,1.0017719298245613
338,SMB,3,Steady Mid-Value,SMB,95,39,5978.360000000001,0.9230769230769231,0.9606
339,Mid-Market,1,High-Value Core,Mid-Market,10,55,11163.460000000001,0.8545454545454545,0.9870818181818182
340,Occasional,2,Price-Sensitive / At-Risk,Occasional,322,12,2163.19,0.75,0.97015
341,Mid-Market,1,High-Value Core,Mid-Market,12,62,11864.53,0.9032258064516129,0.9897467741935484
342,Occasional,0,Low-Engagement / Occasional,Occasional,81,3,118.48,1.0,0.9263
343,SMB,3,Steady Mid-Value,SMB,2,15,1889.29,0.8666666666666667,0.9841333333333334
344,SMB,3,Steady Mid-Value,SMB,46,7,944.6199999999999,1.0,0.9045714285714286
345,SMB,3,Steady Mid-Value,SMB,35,30,7261.83,0.9,0.9777633333333334
346,SMB,0,Low-Engagement / Occasional,Occasional,93,11,1714.97,0.9090909090909091,0.9556545454545454
347,Occasional,0,Low-Engagement / Occasional,Occasional,135,9,961.81,0.8888888888888888,0.9403333333333332
348,Mid-Market,1,High-Value Core,Mid-Market,12,45,10039.2,0.8888888888888888,0.97878
349,SMB,3,Steady Mid-Value,SMB,15,30,5697.58,0.8666666666666667,0.9816966666666667
350,Mid-Market,1,High-Value Core,Mid-Market,70,20,4072.7799999999997,0.95,1.0049649999999999
351,SMB,3,Steady Mid-Value,SMB,58,28,7008.08,0.8928571428571429,0.9763821428571429
352,Mid-Market,1,High-Value Core,Mid-Market,8,54,9664.47,0.8333333333333334,1.014585185185185
353,SMB,3,Steady Mid-Value,SMB,72,24,5413.53,0.9583333333333334,0.9747958333333333
354,SMB,2,Price-Sensitive / At-Risk,Occasional,10,16,2408.32,0.8125,0.95855
355,SMB,3,Steady Mid-Value,SMB,137,29,5363.54,0.896551724137931,0.9856758620689656
356,SMB,3,Steady Mid-Value,SMB,35,31,4237.88,0.8064516129032258,0.984958064516129
357,SMB,3,Steady Mid-Value,SMB,5,27,5966.13,0.9629629629629629,0.9555296296296296
358,SMB,3,Steady Mid-Value,SMB,139,10,1383.43,1.0,0.9645300000000001
359,SMB,3,Steady Mid-Value,SMB,4,13,2219.1,0.9230769230769231,0.9633846153846153
360,SMB,3,Steady Mid-Value,SMB,26,8,1376.0600000000002,1.0,0.9895625
361,Occasional,0,Low-Engagement / Occasional,Occasional,56,2,234.12,1.0,0.93855
362,Mid-Market,3,Steady Mid-Value,SMB,186,29,5666.78,0.8620689655172413,0.9711206896551725
363,Mid-Market,1,High-Value Core,Mid-Market,21,22,4210.29,0.9090909090909091,0.9936545454545453
364,Mid-Market,1,High-Value Core,Mid-Market,31,75,12441.66,0.9333333333333333,0.976724
365,SMB,0,Low-Engagement / Occasional,Occasional,45,4,344.85,1.0,0.897025
366,Mid-Market,1,High-Value Core,Mid-Market,10,49,9450.45,0.9183673469387755,0.9986428571428572
367,SMB,3,Steady Mid-Value,SMB,270,11,2268.13,0.9090909090909091,0.9768
368,SMB,3,Steady Mid-Value,SMB,11,33,5675.95,0.9696969696969697,0.9705757575757574
369,Mid-Market,1,High-Value Core,Mid-Market,20,74,11008.98,0.8783783783783784,0.9752108108108107
370,Occasional,2,Price-Sensitive / At-Risk,Occasional,157,4,502.83000000000004,0.75,0.908575
371,SMB,3,Steady Mid-Value,SMB,41,28,4315.42,0.9285714285714286,0.965925
372,Mid-Market,1,High-Value Core,Mid-Market,127,66,12384.18,0.9393939393939394,0.9967333333333334
373,Mid-Market,1,High-Value Core,Mid-Market,67,41,6310.48,0.9512195121951219,0.9995975609756097
374,Mid-Market,1,High-Value Core,Mid-Market,13,86,13831.64,0.9069767441860465,0.9725837209302326
375,Mid-Market,1,High-Value Core,Mid-Market,69,55,9553.49,0.9818181818181818,0.9700490909090909
376,Mid-Market,1,High-Value Core,Mid-Market,3,21,2915.81,1.0,1.0057476190476191
377,Occasional,0,Low-Engagement / Occasional,Occasional,98,6,1264.73,1.0,0.9006333333333334
378,SMB,2,Price-Sensitive / At-Risk,Occasional,176,19,3179.86,0.7894736842105263,0.9740157894736842
379,Mid-Market,1,High-Value Core,Mid-Market,63,52,9461.18,0.9615384615384616,0.9834326923076924
380,SMB,0,Low-Engagement / Occasional,Occasional,250,9,2416.5,1.0,0.9437888888888888
381,SMB,3,Steady Mid-Value,SMB,281,26,6688.88,0.8461538461538461,0.9564461538461538
382,Occasional,0,Low-Engagement / Occasional,Occasional,81,14,3298.25,0.9285714285714286,0.92995
383,SMB,3,Steady Mid-Value,SMB,142,27,4681.63,0.8518518518518519,0.9947703703703703
384,SMB,3,Steady Mid-Value,SMB,75,13,1386.4499999999998,0.9230769230769231,0.9673153846153847
385,Mid-Market,1,High-Value Core,Mid-Market,14,52,9821.3,0.9423076923076923,0.9859076923076924
386,Occasional,2,Price-Sensitive / At-Risk,Occasional,288,24,2557.63,0.7916666666666666,0.9572458333333334
387,SMB,3,Steady Mid-Value,SMB,44,45,7176.61,0.9555555555555556,0.9393666666666667
388,Occasional,0,Low-Engagement / Occasional,Occasional,105,17,1922.98,0.8823529411764706,0.9339294117647059
389,Mid-Market,2,Price-Sensitive / At-Risk,Occasional,40,14,1410.03,0.7857142857142857,1.0057357142857142
390,Occasional,0,Low-Engagement / Occasional,Occasional,376,8,1342.45,0.875,0.9270625
391,SMB,3,Steady Mid-Value,SMB,6,35,5975.31,0.9428571428571428,0.9682857142857143
392,Mid-Market,3,Steady Mid-Value,SMB,81,66,7845.58,0.8484848484848485,0.9837348484848486
393,SMB,1,High-Value Core,Mid-Market,8,18,4331.75,0.9444444444444444,0.9979277777777776
394,SMB,3,Steady Mid-Value,SMB,93,18,4720.03,1.0,0.9985055555555555
395,Enterprise,1,High-Value Core,Mid-Market,8,31,5785.22,1.0,1.0319516129032258
396,SMB,3,Steady Mid-Value,SMB,216,40,7004.41,0.85,0.9931875
397,SMB,3,Steady Mid-Value,SMB,86,34,6626.53,0.9117647058823529,0.9843382352941177
398,Mid-Market,1,High-Value Core,Mid-Market,7,97,19560.96,0.9587628865979382,0.9768515463917525
399,SMB,3,Steady Mid-Value,SMB,199,24,3518.2799999999997,0.875,0.9785791666666667
400,SMB,3,Steady Mid-Value,SMB,83,16,2416.57,0.9375,0.970425
401,Mid-Market,1,High-Value Core,Mid-Market,6,31,4320.05,0.8064516129032258,1.0009193548387096
402,Occasional,0,Low-Engagement / Occasional,Occasional,178,15,2405.17,0.9333333333333333,0.9314933333333334
403,SMB,1,High-Value Core,Mid-Market,5,27,3742.0299999999997,0.8518518518518519,0.9767518518518519
404,Mid-Market,1,High-Value Core,Mid-Market,2,34,5027.05,0.9411764705882353,0.9694676470588235
405,Occasional,0,Low-Engagement / Occasional,Occasional,56,11,1762.8400000000001,1.0,0.9008727272727272
406,Occasional,0,Low-Engagement / Occasional,Occasional,249,5,1290.53,1.0,0.95414
407,Mid-Market,1,High-Value Core,Mid-Market,18,51,7900.78,0.9019607843137255,0.9748098039215686
408,Occasional,0,Low-Engagement / Occasional,Occasional,24,8,1752.1799999999998,1.0,0.9757875
409,Mid-Market,1,High-Value Core,Mid-Market,10,52,9268.31,1.0,1.0127903846153847
410,Occasional,0,Low-Engagement / Occasional,Occasional,335,6,759.98,0.8333333333333334,0.9338333333333333
411,SMB,3,Steady Mid-Value,SMB,52,15,2172.9700000000003,0.9333333333333333,0.9364133333333332
412,SMB,3,Steady Mid-Value,SMB,65,26,4978.72,0.9230769230769231,0.9906615384615385
413,Mid-Market,1,High-Value Core,Mid-Market,60,28,6268.07,1.0,0.99285
414,Occasional,0,Low-Engagement / Occasional,Occasional,122,9,1831.26,1.0,0.9297333333333333
415,Enterprise,1,High-Value Core,Mid-Market,3,67,12803.5,0.9850746268656716,1.035316417910448
416,Mid-Market,3,Steady Mid-Value,SMB,62,76,12819.93,0.9473684210526315,0.9729921052631579
417,Mid-Market,3,Steady Mid-Value,SMB,81,9,885.0,1.0,0.9400111111111111
418,SMB,3,Steady Mid-Value,SMB,8,9,983.4300000000001,1.0,0.9562666666666667
419,Mid-Market,1,High-Value Core,Mid-Market,29,61,8939.54,0.9180327868852459,0.9931737704918032
420,Occasional,0,Low-Engagement / Occasional,Occasional,160,8,2526.65,1.0,0.9798125
421,SMB,3,Steady Mid-Value,SMB,246,10,3271.27,1.0,0.95971
422,Enterprise,1,High-Value Core,Mid-Market,14,55,10191.1,0.9272727272727272,1.0246545454545455
423,Enterprise,1,High-Value Core,Mid-Market,1,95,21307.45,0.9789473684210527,1.0443484210526315
424,Enterprise,1,High-Value Core,Mid-Market,14,17,4312.27,1.0,1.049394117647059
425,SMB,3,Steady Mid-Value,SMB,110,29,6421.49,0.896551724137931,0.9793551724137931
426,SMB,3,Steady Mid-Value,SMB,100,35,5124.76,0.9428571428571428,0.9452371428571429
427,Mid-Market,1,High-Value Core,Mid-Market,4,47,11179.880000000001,0.9787234042553191,0.9649489361702128
428,Occasional,2,Price-Sensitive / At-Risk,Occasional,54,6,492.77000000000004,0.8333333333333334,0.9510166666666667
429,Enterprise,1,High-Value Core,Mid-Market,4,69,13261.6,0.9130434782608695,1.0407840579710144
430,SMB,2,Price-Sensitive / At-Risk,Occasional,29,12,768.6600000000001,0.6666666666666666,0.9499416666666667
431,Occasional,2,Price-Sensitive / At-Risk,Occasional,3,4,854.97,0.75,0.916775
432,SMB,3,Steady Mid-Value,SMB,23,12,2130.6,0.8333333333333334,0.9702166666666666
433,SMB,0,Low-Engagement / Occasional,Occasional,22,5,426.81,1.0,0.9709
434,Occasional,0,Low-Engagement / Occasional,Occasional,86,4,664.9,1.0,0.957275
435,Enterprise,1,High-Value Core,Mid-Market,8,29,3587.28,0.8275862068965517,1.0329793103448275
436,Mid-Market,1,High-Value Core,Mid-Market,18,9,2116.44,1.0,0.9676444444444444
437,Mid-Market,1,High-Value Core,Mid-Market,73,42,9345.84,0.9047619047619048,0.9941095238095239
438,SMB,3,Steady Mid-Value,SMB,138,40,8271.8,0.975,0.9654925000000001
439,SMB,3,Steady Mid-Value,SMB,38,37,7124.95,0.918918918918919,0.9692837837837839
440,SMB,2,Price-Sensitive / At-Risk,Occasional,38,6,912.31,0.8333333333333334,0.9757666666666668
441,Occasional,0,Low-Engagement / Occasional,Occasional,21,9,1295.65,0.8888888888888888,0.9607555555555555
442,Mid-Market,1,High-Value Core,Mid-Market,34,26,3802.08,0.8846153846153846,0.9772153846153846
443,SMB,3,Steady Mid-Value,SMB,103,9,1318.96,0.8888888888888888,0.9243
444,Mid-Market,3,Steady Mid-Value,SMB,27,22,5070.14,1.0,0.9802272727272728
445,Mid-Market,1,High-Value Core,Mid-Market,61,29,6648.99,1.0,0.9687517241379311
446,SMB,3,Steady Mid-Value,SMB,265,25,4698.84,0.88,0.969188
447,Occasional,3,Steady Mid-Value,SMB,11,18,2785.17,0.8888888888888888,0.9460166666666665
448,SMB,0,Low-Engagement / Occasional,Occasional,65,4,354.56,1.0,0.968025
449,Enterprise,1,High-Value Core,Mid-Market,16,30,6800.96,0.9666666666666667,1.0316800000000002
450,SMB,3,Steady Mid-Value,SMB,52,27,5513.41,0.9629629629629629,0.9498925925925926
451,Enterprise,1,High-Value Core,Mid-Market,87,17,2093.89,0.8823529411764706,1.0333176470588237
452,Occasional,0,Low-Engagement / Occasional,Occasional,28,8,1866.62,0.875,0.9511000000000001
453,SMB,0,Low-Engagement / Occasional,Occasional,295,8,1185.13,0.875,0.9374750000000001
454,Mid-Market,1,High-Value Core,Mid-Market,15,33,5806.22,1.0,0.9824848484848484
455,Mid-Market,1,High-Value Core,Mid-Market,7,38,7490.54,0.9210526315789473,0.9805131578947369
456,Mid-Market,1,High-Value Core,Mid-Market,21,65,12322.880000000001,0.8923076923076924,0.9850061538461539
457,Occasional,3,Steady Mid-Value,SMB,32,15,3426.48,0.9333333333333333,0.9895866666666666
458,SMB,3,Steady Mid-Value,SMB,3,18,3415.27,0.8333333333333334,0.9664444444444444
459,SMB,3,Steady Mid-Value,SMB,90,10,1033.3,1.0,0.9713800000000001
460,SMB,3,Steady Mid-Value,SMB,89,29,4613.04,0.9310344827586207,0.9879827586206896
461,SMB,0,Low-Engagement / Occasional,Occasional,317,25,4070.48,0.96,0.97512
462,Mid-Market,1,High-Value Core,Mid-Market,17,31,5439.33,0.9354838709677419,0.9682548387096774
463,Occasional,2,Price-Sensitive / At-Risk,Occasional,5,11,1628.98,0.8181818181818182,0.9556636363636364
464,Mid-Market,1,High-Value Core,Mid-Market,119,28,4985.51,0.9285714285714286,0.9937785714285715
465,SMB,3,Steady Mid-Value,SMB,78,32,5657.7,0.9375,0.972584375
466,SMB,3,Steady Mid-Value,SMB,230,22,4739.16,0.9090909090909091,0.9801000000000001
467,SMB,3,Steady Mid-Value,SMB,49,32,3487.63,0.875,0.9454812499999999
468,Occasional,0,Low-Engagement / Occasional,Occasional,13,6,1375.47,1.0,0.9327166666666667
469,Mid-Market,3,Steady Mid-Value,SMB,20,17,1970.33,0.9411764705882353,0.9712235294117647
470,SMB,3,Steady Mid-Value,SMB,9,36,6342.22,0.9444444444444444,0.9734250000000001
471,Mid-Market,1,High-Value Core,Mid-Market,5,55,10638.78,0.7818181818181819,1.001149090909091
472,SMB,3,Steady Mid-Value,SMB,37,7,1394.73,1.0,0.9512
473,Mid-Market,1,High-Value Core,Mid-Market,8,59,9204.64,0.9322033898305084,0.9920474576271187
474,Mid-Market,1,High-Value Core,Mid-Market,25,17,3349.67,0.9411764705882353,0.9871235294117646
475,Mid-Market,1,High-Value Core,Mid-Market,6,17,1757.86,1.0,0.9866294117647059
476,Mid-Market,1,High-Value Core,Mid-Market,22,71,11521.73,0.8873239436619719,0.9679704225352113
477,Mid-Market,1,High-Value Core,Mid-Market,81,60,10472.22,0.9,1.0016283333333333
478,SMB,3,Steady Mid-Value,SMB,25,14,2030.63,0.9285714285714286,0.9689428571428572
479,SMB,3,Steady Mid-Value,SMB,57,42,8731.55,0.9047619047619048,0.971947619047619
480,Mid-Market,1,High-Value Core,Mid-Market,34,37,5492.06,0.8918918918918919,0.9967972972972974
481,Mid-Market,3,Steady Mid-Value,SMB,91,60,9980.71,0.9,0.9611216666666667
482,Mid-Market,3,Steady Mid-Value,SMB,108,32,4673.18,0.9375,0.980896875
483,SMB,2,Price-Sensitive / At-Risk,Occasional,221,23,3158.1,0.782608695652174,1.016813043478261
484,Mid-Market,1,High-Value Core,Mid-Market,32,36,7094.13,0.9722222222222222,0.9712555555555554
485,Enterprise,1,High-Value Core,Mid-Market,70,26,4370.16,1.0,1.054323076923077
486,Mid-Market,1,High-Value Core,Mid-Market,3,47,10513.09,0.9361702127659575,0.9671085106382978
487,SMB,3,Steady Mid-Value,SMB,8,21,4883.17,0.8571428571428571,0.9730285714285714
488,Mid-Market,1,High-Value Core,Mid-Market,125,45,8214.63,0.8666666666666667,1.0041777777777778
489,SMB,3,Steady Mid-Value,SMB,99,5,1290.35,1.0,0.97058
490,SMB,3,Steady Mid-Value,SMB,30,34,7612.67,0.9117647058823529,0.9830764705882352
491,SMB,3,Steady Mid-Value,SMB,198,31,4333.13,0.9354838709677419,0.9814935483870968
492,SMB,3,Steady Mid-Value,SMB,36,20,1851.8899999999999,0.9,1.02217
493,SMB,0,Low-Engagement / Occasional,Occasional,130,9,908.64,0.8888888888888888,0.9415333333333334
494,Mid-Market,1,High-Value Core,Mid-Market,10,23,5222.54,0.9565217391304348,0.9885217391304348
495,SMB,3,Steady Mid-Value,SMB,125,27,3399.83,0.8888888888888888,0.9800814814814814
496,SMB,3,Steady Mid-Value,SMB,262,32,6108.0,0.875,0.98129375
497,SMB,3,Steady Mid-Value,SMB,103,20,4564.969999999999,0.95,0.9765600000000001
498,SMB,3,Steady Mid-Value,SMB,2,16,2470.9900000000002,0.875,0.97941875
499,Mid-Market,1,High-Value Core,Mid-Market,27,47,8543.74,0.9148936170212766,0.9908489361702127
500,SMB,1,High-Value Core,Mid-Market,21,47,18611.77,0.9574468085106383,0.9889808510638298
501,SMB,2,Price-Sensitive / At-Risk,Occasional,14,9,632.35,0.7777777777777778,1.003311111111111
502,Occasional,2,Price-Sensitive / At-Risk,Occasional,102,4,468.15,0.75,0.9405
503,Occasional,2,Price-Sensitive / At-Risk,Occasional,450,7,549.24,0.7142857142857143,0.9442428571428572
504,SMB,3,Steady Mid-Value,SMB,56,19,3277.33,0.8947368421052632,0.9602263157894736
505,SMB,3,Steady Mid-Value,SMB,28,35,5711.93,0.9428571428571428,0.9451571428571429
506,SMB,2,Price-Sensitive / At-Risk,Occasional,253,32,3472.92,0.78125,0.95856875
507,Mid-Market,3,Steady Mid-Value,SMB,120,66,10599.3,0.9242424242424242,0.9963560606060606
508,Occasional,0,Low-Engagement / Occasional,Occasional,410,10,1028.59,0.9,0.97901
509,SMB,3,Steady Mid-Value,SMB,40,22,2863.38,0.8636363636363636,0.9936909090909091
510,Mid-Market,1,High-Value Core,Mid-Market,3,63,10524.46,0.9841269841269841,0.9806126984126985
511,Enterprise,1,High-Value Core,Mid-Market,29,114,24909.09,0.956140350877193,1.0410280701754386
512,Occasional,0,Low-Engagement / Occasional,Occasional,115,2,255.8,1.0,1.0558
513,Enterprise,1,High-Value Core,Mid-Market,19,82,13461.87,0.9390243902439024,1.0430634146341464
514,Mid-Market,1,High-Value Core,Mid-Market,22,41,6319.12,0.926829268292683,0.9946268292682926
