customer_id,true_segment,true_beta,signup_date,industry,region,contract_type,tenure_days_at_cutoff,n_quotes_12m,n_accepted_12m,avg_price_ratio_12m,revenue_12m,express_share_12m,acceptance_rate_12m,price_ratio_trend,churned
196,Mid-Market,5.154,2021-11-08,Food & Beverage,West,Contract,1381,15.0,12.0,0.9810266666666666,3587.95,0.13333333333333333,0.8,0.08298999999999979,0
197,SMB,3.746,2024-03-23,Electronics,International,Spot,515,4.0,4.0,0.91405,968.4399999999999,0.25,1.0,-0.20790000000000008,0
198,Occasional,8.791,2021-11-02,Food & Beverage,Midwest,Spot,1387,5.0,5.0,0.9505600000000001,666.2,0.4,1.0,,1
199,Mid-Market,3.293,2020-07-02,Retail,Midwest,Spot,1875,11.0,8.0,1.0152363636363637,2595.8999999999996,0.2727272727272727,0.7272727272727273,-0.057633333333333314,0
201,SMB,6.992,2022-07-05,Electronics,West,Spot,1142,7.0,7.0,1.0262714285714285,1878.5,0.5714285714285714,1.0,-0.08909999999999996,0
203,SMB,6.645,2022-12-10,Pharma,Southeast,Spot,984,6.0,5.0,0.9867499999999999,808.66,0.3333333333333333,0.8333333333333334,,1
204,Mid-Market,5.959,2021-05-24,Industrial,International,Spot,1549,12.0,11.0,1.0404333333333333,1572.1599999999999,0.3333333333333333,0.9166666666666666,-0.10509999999999975,0
206,Mid-Market,3.632,2021-06-23,Industrial,International,Spot,1519,4.0,4.0,0.980575,624.3,0.5,1.0,,0
208,SMB,6.652,2021-11-14,Industrial,Northeast,Spot,1375,5.0,5.0,0.9919,839.2499999999999,0.4,1.0,,0
209,Mid-Market,4.164,2019-02-25,Food & Beverage,Midwest,Spot,2368,10.0,9.0,0.97891,1095.0500000000002,0.3,0.9,0.025533333333333408,0
212,SMB,6.537,2022-07-09,Apparel,Midwest,Spot,1138,9.0,9.0,0.9484666666666668,1502.38,0.1111111111111111,1.0,,0
213,Mid-Market,5.091,2021-08-01,Pharma,Southeast,Spot,1480,10.0,9.0,1.03668,1948.8500000000001,0.4,0.9,-0.09650000000000003,0
214,SMB,7.336,2024-05-29,Food & Beverage,Northeast,Spot,448,5.0,4.0,0.98368,702.25,0.4,0.8,0.08925000000000005,0
215,SMB,5.95,2023-02-11,Pharma,Southeast,Spot,921,3.0,3.0,1.0442333333333333,180.1,0.0,1.0,0.0024000000000000687,0
216,SMB,5.463,2023-05-28,Automotive,West,Spot,815,3.0,2.0,0.9982000000000001,138.65,0.3333333333333333,0.6666666666666666,0.02069999999999994,0
217,Mid-Market,5.588,2023-07-28,Automotive,West,Contract,754,13.0,12.0,0.9900461538461538,2764.0399999999995,0.15384615384615385,0.9230769230769231,-0.02616666666666656,0
218,Mid-Market,5.267,2020-04-28,Retail,Northeast,Spot,1940,9.0,9.0,0.9791333333333334,1588.56,0.3333333333333333,1.0,0.08497500000000002,0
219,Occasional,9.964,2019-08-03,Apparel,Northeast,Spot,2209,3.0,3.0,0.9642666666666666,1013.39,0.3333333333333333,1.0,,1
220,Mid-Market,5.418,2023-11-08,Automotive,Southeast,Spot,651,10.0,9.0,1.00206,1293.51,0.1,0.9,-0.09304999999999997,0
221,Mid-Market,3.564,2019-02-23,Apparel,Northeast,Spot,2370,12.0,11.0,0.9817333333333335,2073.79,0.4166666666666667,0.9166666666666666,-0.0030000000000000027,0
222,SMB,10.229,2023-10-18,Food & Beverage,International,Contract,672,4.0,3.0,1.015175,892.9,0.0,0.75,,0
223,SMB,5.741,2019-11-13,Electronics,Midwest,Spot,2107,4.0,3.0,1.0016,322.57,0.0,0.75,,0
225,Mid-Market,5.602,2023-09-20,Apparel,West,Contract,700,15.0,14.0,1.0203933333333335,2449.35,0.3333333333333333,0.9333333333333333,-0.009916666666666574,0
226,Occasional,10.659,2023-02-25,Electronics,Southeast,Spot,907,3.0,1.0,0.9954333333333333,313.64,0.3333333333333333,0.3333333333333333,,1
227,Enterprise,2.714,2024-03-18,Food & Beverage,Southeast,Spot,520,21.0,20.0,1.0584,3837.16,0.38095238095238093,0.9523809523809523,-0.02446388888888884,0
228,SMB,6.72,2023-01-27,Electronics,Midwest,Spot,936,1.0,1.0,1.0102,17.16,0.0,1.0,,0
229,SMB,4.805,2019-04-27,Retail,Northeast,Spot,2307,6.0,5.0,1.0460666666666667,1070.42,0.5,0.8333333333333334,0.20583333333333353,0
230,Mid-Market,3.833,2024-08-06,Retail,Midwest,Contract,379,12.0,11.0,0.9934666666666666,1467.31,0.16666666666666666,0.9166666666666666,-0.11203333333333343,0
231,Mid-Market,4.834,2020-06-09,Retail,West,Contract,1898,8.0,8.0,0.96805,2696.8,0.375,1.0,-0.02973333333333339,0
232,Mid-Market,4.832,2019-11-28,Food & Beverage,International,Spot,2092,10.0,10.0,0.98088,2076.64,0.3,1.0,0.05410000000000004,0
234,SMB,6.74,2020-04-19,Food & Beverage,Midwest,Spot,1949,4.0,3.0,0.941325,555.02,0.75,0.75,,0
235,Occasional,6.236,2022-07-29,Industrial,Northeast,Spot,1118,4.0,3.0,0.9676,376.11,0.0,0.75,0.06750000000000012,0
236,SMB,5.48,2022-03-29,Manufacturing,Midwest,Spot,1240,5.0,4.0,0.9895400000000001,373.96000000000004,0.4,0.8,,0
237,SMB,6.069,2024-02-17,Food & Beverage,Southeast,Contract,550,3.0,2.0,0.8993666666666668,259.0,0.0,0.6666666666666666,-0.022299999999999986,0
238,SMB,7.854,2019-04-18,Manufacturing,Midwest,Spot,2316,4.0,4.0,0.969175,555.59,0.25,1.0,,0
239,Enterprise,3.4,2019-09-17,Electronics,Northeast,Contract,2164,12.0,11.0,1.0583916666666668,1965.6499999999996,0.25,0.9166666666666666,0.005009999999999959,0
240,Mid-Market,5.037,2021-10-08,Pharma,International,Contract,1412,19.0,19.0,0.9631157894736841,3016.1100000000006,0.3157894736842105,1.0,-0.03852,0
241,SMB,7.166,2022-02-26,Electronics,West,Spot,1271,4.0,4.0,0.926825,319.36,0.25,1.0,,0
242,SMB,7.282,2024-04-03,Electronics,Southeast,Spot,504,7.0,7.0,1.028157142857143,1438.07,0.14285714285714285,1.0,-0.09319999999999995,1
243,Mid-Market,4.903,2023-01-14,Apparel,West,Contract,949,10.0,10.0,0.9917300000000001,2341.56,0.1,1.0,-0.00948333333333351,0
244,SMB,4.475,2019-12-29,Automotive,Northeast,Spot,2061,5.0,5.0,0.9756,567.4200000000001,0.6,1.0,,0
246,Occasional,8.746,2022-01-24,Retail,Southeast,Spot,1304,5.0,5.0,0.9422599999999999,843.3199999999999,0.2,1.0,,1
249,Mid-Market,3.385,2019-05-06,Industrial,Midwest,Contract,2298,12.0,12.0,0.9895916666666666,1319.95,0.3333333333333333,1.0,-0.11880000000000002,0
250,Mid-Market,5.385,2022-05-16,Manufacturing,Midwest,Contract,1192,9.0,8.0,0.9382888888888888,1328.35,0.2222222222222222,0.8888888888888888,,0
251,SMB,8.434,2021-10-24,Retail,Midwest,Spot,1396,2.0,2.0,1.00075,108.77,0.5,1.0,,0
253,SMB,7.826,2021-01-24,Industrial,Northeast,Spot,1669,10.0,9.0,0.9667300000000001,1254.18,0.3,0.9,0.010874999999999968,0
254,Mid-Market,4.767,2022-09-22,Pharma,Midwest,Spot,1063,10.0,10.0,1.00474,2312.9700000000003,0.4,1.0,-0.1580666666666667,0
255,Mid-Market,5.634,2022-04-13,Industrial,Midwest,Contract,1225,10.0,10.0,0.9928799999999999,2441.5399999999995,0.1,1.0,0.03351666666666642,0
256,SMB,7.293,2020-03-28,Apparel,Northeast,Spot,1971,3.0,3.0,0.9170666666666666,983.0,0.3333333333333333,1.0,-0.11320000000000008,0
257,SMB,5.574,2020-12-03,Retail,Southeast,Spot,1721,1.0,1.0,0.8595,41.98,0.0,1.0,,0
258,Mid-Market,4.56,2019-12-25,Food & Beverage,Midwest,Contract,2065,13.0,10.0,0.9646769230769231,3161.5400000000004,0.3076923076923077,0.7692307692307693,0.00759999999999994,0
259,Enterprise,2.811,2024-08-16,Automotive,Midwest,Contract,369,12.0,12.0,1.0048333333333332,3147.7,0.08333333333333333,1.0,0.07156666666666656,0
260,SMB,6.782,2023-07-08,Pharma,West,Spot,774,5.0,3.0,0.97722,359.81000000000006,0.0,0.6,-0.02960000000000007,0
261,Mid-Market,3.335,2021-08-01,Manufacturing,Southeast,Contract,1480,6.0,6.0,0.9668666666666667,674.12,0.3333333333333333,1.0,-0.04299999999999993,0
262,SMB,6.035,2021-08-21,Manufacturing,Midwest,Spot,1460,5.0,4.0,0.9412600000000001,208.49,0.2,0.8,0.12979999999999992,0
263,Mid-Market,5.47,2019-07-12,Apparel,Midwest,Spot,2231,5.0,4.0,0.9931000000000001,784.41,0.0,0.8,,0
264,Mid-Market,4.267,2020-12-06,Food & Beverage,Southeast,Spot,1718,13.0,12.0,0.9805307692307692,2943.8599999999997,0.15384615384615385,0.9230769230769231,0.13965000000000005,0
265,Occasional,9.058,2025-02-28,Pharma,Northeast,Spot,173,3.0,3.0,0.9142666666666667,246.35999999999999,0.6666666666666666,1.0,,0
266,Mid-Market,4.908,2019-03-18,Electronics,Northeast,Spot,2347,12.0,10.0,0.996,1699.74,0.25,0.8333333333333334,-0.07824999999999993,0
267,Mid-Market,4.017,2019-12-22,Electronics,West,Contract,2068,10.0,8.0,0.9793,3732.1,0.1,0.8,-0.0012999999999999678,0
268,Mid-Market,6.08,2024-08-22,Apparel,Northeast,Spot,363,12.0,11.0,1.001425,1531.38,0.25,0.9166666666666666,0.026824999999999988,0
269,Mid-Market,3.811,2022-06-20,Retail,Midwest,Spot,1157,6.0,6.0,0.9754666666666667,616.93,0.0,1.0,-0.013600000000000056,0
270,Enterprise,2.963,2019-03-20,Food & Beverage,Midwest,Contract,2345,19.0,18.0,1.0412105263157896,4043.7900000000004,0.2631578947368421,0.9473684210526315,-0.035162499999999985,0
271,Enterprise,3.185,2022-04-07,Electronics,Southeast,Contract,1231,24.0,24.0,1.0345791666666668,3053.4399999999996,0.125,1.0,-0.04316000000000009,0
272,Mid-Market,4.296,2024-01-01,Automotive,West,Contract,597,9.0,9.0,0.9891333333333334,2362.5299999999997,0.2222222222222222,1.0,-0.0501999999999998,0
273,Enterprise,2.015,2021-04-20,Apparel,West,Spot,1583,18.0,16.0,1.0613777777777778,3134.33,0.3333333333333333,0.8888888888888888,0.04664047619047618,0
274,SMB,6.635,2021-07-19,Food & Beverage,Northeast,Spot,1493,6.0,6.0,0.9511833333333333,794.76,0.0,1.0,0.014149999999999885,0
275,SMB,6.3,2023-03-18,Electronics,West,Spot,886,1.0,1.0,0.957,367.99,0.0,1.0,,0
276,Mid-Market,4.697,2022-12-28,Manufacturing,Midwest,Contract,966,16.0,15.0,0.98244375,2819.7299999999996,0.5,0.9375,0.08579999999999988,0
277,Mid-Market,3.617,2025-01-07,Manufacturing,Southeast,Contract,225,3.0,2.0,1.0118333333333334,215.06,0.6666666666666666,0.6666666666666666,,0
278,SMB,4.154,2020-08-26,Electronics,West,Spot,1820,6.0,6.0,0.9643666666666667,3801.09,0.0,1.0,0.012249999999999872,0
279,Occasional,8.481,2020-11-03,Automotive,West,Spot,1751,1.0,1.0,1.033,315.75,0.0,1.0,,1
280,Occasional,7.407,2020-01-14,Retail,Southeast,Spot,2045,1.0,1.0,1.0917,160.27,0.0,1.0,,0
281,Enterprise,2.977,2023-06-08,Retail,International,Spot,804,15.0,15.0,1.0527266666666668,3864.92,0.13333333333333333,1.0,-0.058933333333333504,0
282,Mid-Market,4.897,2022-07-22,Pharma,Midwest,Contract,1125,10.0,10.0,0.98439,1346.6200000000001,0.4,1.0,-0.036666666666666625,0
283,Mid-Market,6.051,2021-04-24,Manufacturing,Midwest,Spot,1579,9.0,7.0,1.0035999999999998,1227.8,0.2222222222222222,0.7777777777777778,-0.011566666666666503,0
284,Mid-Market,4.159,2023-08-21,Automotive,Northeast,Spot,730,7.0,7.0,0.9860285714285715,914.0799999999999,0.42857142857142855,1.0,,0
285,SMB,7.946,2021-07-06,Automotive,Southeast,Contract,1506,6.0,4.0,1.0111999999999999,1488.6899999999998,0.3333333333333333,0.6666666666666666,,0
286,Mid-Market,4.956,2020-04-21,Automotive,Southeast,Contract,1947,7.0,7.0,1.0060142857142857,1886.7500000000002,0.42857142857142855,1.0,-0.24280000000000002,0
287,Enterprise,2.453,2022-08-07,Food & Beverage,Midwest,Contract,1109,12.0,11.0,1.0177,1788.9599999999998,0.16666666666666666,0.9166666666666666,,0
288,Mid-Market,2.126,2021-11-28,Food & Beverage,Midwest,Spot,1361,9.0,9.0,1.0084333333333335,1726.7199999999998,0.2222222222222222,1.0,-0.05630000000000013,0
289,SMB,6.503,2021-09-14,Food & Beverage,West,Spot,1436,5.0,5.0,0.9464400000000002,820.3399999999999,0.0,1.0,0.0877,1
290,Mid-Market,4.565,2021-12-18,Manufacturing,Southeast,Spot,1341,5.0,5.0,0.98628,561.74,0.4,1.0,0.027349999999999763,0
292,Enterprise,1.342,2020-06-09,Automotive,West,Contract,1898,12.0,12.0,1.0264,2489.86,0.25,1.0,-0.10975000000000001,0
293,Occasional,7.153,2020-11-02,Electronics,West,Spot,1752,3.0,3.0,1.0498999999999998,706.05,0.3333333333333333,1.0,-0.16069999999999995,0
294,Mid-Market,4.318,2022-10-07,Retail,West,Contract,1048,13.0,11.0,1.0021307692307693,1589.4,0.38461538461538464,0.8461538461538461,-0.02426666666666666,0
295,Occasional,7.639,2019-04-24,Pharma,West,Spot,2310,1.0,1.0,0.894,333.59,0.0,1.0,,1
296,Occasional,9.712,2019-12-22,Food & Beverage,Northeast,Spot,2068,3.0,2.0,0.9906666666666667,474.83,0.3333333333333333,0.6666666666666666,,0
297,Occasional,5.83,2022-10-11,Automotive,West,Spot,1044,1.0,1.0,1.0349,42.01,1.0,1.0,,0
298,SMB,6.018,2022-05-26,Automotive,International,Contract,1182,1.0,1.0,0.9002,240.52,0.0,1.0,,0
299,SMB,5.928,2023-05-09,Industrial,Midwest,Contract,834,9.0,9.0,0.9154333333333332,1999.97,0.0,1.0,-0.10467500000000007,0
300,SMB,7.03,2019-10-04,Food & Beverage,Northeast,Contract,2147,4.0,4.0,0.909025,443.75,0.0,1.0,,1
301,SMB,5.527,2024-09-10,Industrial,International,Contract,344,8.0,8.0,0.9621,2503.37,0.25,1.0,-0.08696666666666653,0
302,Mid-Market,3.863,2022-03-28,Retail,Northeast,Spot,1241,9.0,8.0,0.9898444444444444,1991.3200000000002,0.1111111111111111,0.8888888888888888,-0.012033333333333562,0
303,SMB,3.894,2020-01-13,Electronics,Southeast,Spot,2046,4.0,4.0,0.978675,852.55,0.5,1.0,0.17970000000000008,0
304,SMB,7.089,2021-01-28,Electronics,Northeast,Spot,1665,8.0,7.0,0.9521625,762.51,0.25,0.875,0.02179999999999982,0
305,Occasional,10.839,2020-07-07,Industrial,Midwest,Spot,1870,2.0,2.0,0.9393,234.57,0.0,1.0,-0.08620000000000005,0
306,SMB,7.223,2022-01-06,Pharma,Southeast,Spot,1322,4.0,4.0,0.972525,377.32,0.25,1.0,-0.15169999999999995,0
307,Mid-Market,5.573,2022-02-16,Electronics,Midwest,Spot,1281,13.0,11.0,0.9815769230769231,1439.0700000000002,0.3076923076923077,0.8461538461538461,0.13379999999999992,0
308,SMB,6.36,2021-11-22,Manufacturing,International,Spot,1367,9.0,9.0,0.9856555555555556,959.05,0.3333333333333333,1.0,-0.07539999999999991,0
309,Mid-Market,4.306,2022-01-27,Automotive,Midwest,Spot,1301,9.0,9.0,1.023188888888889,1927.98,0.3333333333333333,1.0,-0.036824999999999886,0
310,Mid-Market,4.44,2025-01-19,Apparel,Midwest,Contract,213,8.0,7.0,0.993225,784.09,0.375,0.875,,0
312,Mid-Market,4.261,2022-04-07,Food & Beverage,West,Spot,1231,14.0,13.0,1.0343071428571429,2304.77,0.14285714285714285,0.9285714285714286,-0.09171666666666667,0
314,Mid-Market,3.581,2024-06-16,Electronics,Northeast,Spot,430,11.0,10.0,1.0033454545454545,2063.31,0.36363636363636365,0.9090909090909091,0.0011999999999999789,0
315,Mid-Market,5.465,2024-06-19,Pharma,Midwest,Contract,427,8.0,7.0,0.9859374999999999,1783.9099999999999,0.25,0.875,0.1018,0
316,Mid-Market,2.701,2020-07-03,Manufacturing,West,Contract,1874,8.0,6.0,1.0113375,1158.47,0.25,0.75,,0
317,Mid-Market,3.91,2021-12-03,Retail,Midwest,Spot,1356,7.0,5.0,1.0013142857142856,1307.74,0.14285714285714285,0.7142857142857143,,0
318,SMB,6.707,2021-05-07,Automotive,Northeast,Contract,1566,6.0,6.0,0.9619166666666666,830.5000000000001,0.5,1.0,-0.08479999999999999,0
319,Mid-Market,4.24,2019-08-23,Pharma,West,Contract,2189,8.0,8.0,0.9717,4035.52,0.375,1.0,0.08339999999999992,0
320,Occasional,9.799,2019-07-02,Food & Beverage,West,Spot,2241,4.0,4.0,1.043025,1233.01,0.75,1.0,,1
321,Occasional,10.239,2023-02-24,Pharma,Midwest,Spot,908,1.0,1.0,1.0843,188.82,0.0,1.0,,0
322,SMB,4.843,2021-10-21,Apparel,West,Spot,1399,2.0,2.0,1.03055,233.02999999999997,0.0,1.0,,0
323,Mid-Market,6.169,2024-07-03,Retail,West,Contract,413,8.0,8.0,0.9804625,978.21,0.5,1.0,-0.024633333333333396,0
324,SMB,5.367,2023-06-17,Food & Beverage,West,Spot,795,3.0,3.0,1.0417333333333334,320.78999999999996,0.0,1.0,,0
325,Occasional,9.693,2019-07-27,Electronics,West,Spot,2216,2.0,2.0,1.0015,351.46999999999997,0.5,1.0,,0
326,SMB,5.699,2024-08-02,Retail,West,Spot,383,5.0,4.0,0.97948,1261.77,0.2,0.8,0.16654999999999998,1
327,SMB,7.613,2022-04-22,Retail,Midwest,Spot,1216,3.0,3.0,0.9519333333333333,501.89000000000004,0.3333333333333333,1.0,,0
328,SMB,6.165,2022-10-10,Food & Beverage,Midwest,Spot,1045,5.0,5.0,0.97208,531.0899999999999,0.2,1.0,,0
330,Mid-Market,5.292,2023-04-08,Pharma,Midwest,Spot,865,16.0,13.0,0.989775,1821.68,0.3125,0.8125,-0.039449999999999985,0
331,SMB,8.946,2019-02-24,Automotive,Midwest,Spot,2369,3.0,3.0,0.9839666666666668,734.97,0.3333333333333333,1.0,,0
332,Mid-Market,4.099,2020-03-07,Food & Beverage,Northeast,Contract,1992,11.0,11.0,0.9685090909090909,1383.57,0.2727272727272727,1.0,-0.143625,0
333,SMB,7.023,2021-11-04,Pharma,West,Spot,1385,5.0,5.0,0.9719200000000001,1174.04,0.0,1.0,-0.00924999999999998,0
334,Occasional,8.542,2019-04-01,Automotive,Midwest,Spot,2333,2.0,2.0,0.95665,155.07000000000002,0.0,1.0,,0
335,Mid-Market,5.774,2020-02-12,Apparel,Southeast,Spot,2016,8.0,7.0,1.0232375,836.64,0.25,0.875,-0.14116666666666655,0
336,SMB,7.007,2024-04-11,Industrial,Southeast,Spot,496,5.0,3.0,0.95686,659.93,0.0,0.6,,0
337,Mid-Market,3.934,2019-12-14,Manufacturing,Southeast,Spot,2076,10.0,10.0,1.03654,2240.1200000000003,0.4,1.0,0.05954999999999999,0
338,SMB,6.156,2020-02-11,Automotive,International,Spot,2017,3.0,3.0,0.9369333333333333,393.56,0.0,1.0,,0
339,Mid-Market,5.508,2022-05-13,Apparel,West,Spot,1195,11.0,9.0,1.0092545454545456,2085.61,0.09090909090909091,0.8181818181818182,0.0971249999999999,0
340,Occasional,7.099,2019-08-10,Pharma,Midwest,Spot,2202,2.0,1.0,1.00045,209.11,0.5,0.5,0.043300000000000005,0
341,Mid-Market,3.377,2020-09-14,Retail,Southeast,Spot,1801,9.0,7.0,0.9968666666666667,2464.25,0.1111111111111111,0.7777777777777778,-0.0007833333333333581,0
342,Occasional,8.576,2025-04-01,Pharma,West,Contract,141,2.0,2.0,0.9564,68.58,0.0,1.0,,1
343,SMB,5.884,2023-03-18,Automotive,Midwest,Spot,886,3.0,2.0,0.9145666666666666,190.99,0.3333333333333333,0.6666666666666666,,0
345,SMB,7.762,2021-05-12,Retail,Northeast,Spot,1561,5.0,4.0,0.98774,1578.06,0.0,0.8,,0
346,SMB,7.138,2023-02-09,Electronics,Northeast,Spot,923,2.0,2.0,0.9226500000000001,282.46000000000004,0.0,1.0,,0
348,Mid-Market,5.566,2021-07-10,Automotive,Northeast,Contract,1502,7.0,5.0,0.9971714285714286,927.3,0.0,0.7142857142857143,0.09060000000000001,0
349,SMB,6.385,2020-03-01,Food & Beverage,Midwest,Spot,1998,5.0,5.0,0.92676,794.81,0.4,1.0,0.04514999999999991,1
350,Mid-Market,4.234,2024-07-21,Automotive,West,Contract,395,8.0,8.0,0.9608125000000001,1757.2299999999998,0.125,1.0,-0.10312500000000002,0
351,SMB,6.435,2020-03-24,Automotive,Northeast,Spot,1975,3.0,3.0,0.9198666666666666,457.2,0.3333333333333333,1.0,,0
352,Mid-Market,3.674,2020-05-13,Electronics,Southeast,Spot,1925,12.0,11.0,1.0353583333333334,2078.9,0.3333333333333333,0.9166666666666666,-0.019008333333333294,0
353,SMB,7.483,2022-02-03,Manufacturing,West,Spot,1294,6.0,6.0,0.9562499999999999,1396.7,0.3333333333333333,1.0,0.09509999999999996,1
354,SMB,4.734,2021-11-11,Industrial,West,Spot,1378,3.0,3.0,0.9335666666666667,706.8299999999999,0.3333333333333333,1.0,,0
355,SMB,5.892,2021-02-03,Pharma,Midwest,Spot,1659,5.0,4.0,1.0444200000000001,709.0899999999999,0.4,0.8,-0.0464,0
356,SMB,5.236,2021-05-19,Automotive,Northeast,Spot,1554,5.0,4.0,0.9804,304.93,0.0,0.8,-0.16845,0
357,SMB,8.726,2020-12-19,Industrial,Midwest,Contract,1705,4.0,4.0,0.88315,1251.1899999999998,0.25,1.0,-0.10714999999999997,0
358,SMB,7.651,2025-01-31,Food & Beverage,Southeast,Spot,201,5.0,5.0,0.94744,537.09,0.0,1.0,,0
359,SMB,3.957,2022-11-14,Retail,West,Spot,1010,4.0,3.0,0.9665,459.9,0.25,0.75,-0.021599999999999953,0
360,SMB,4.783,2025-02-17,Industrial,Midwest,Spot,184,4.0,4.0,0.9908,643.86,0.25,1.0,,0
362,Mid-Market,4.405,2023-05-04,Retail,West,Contract,839,12.0,10.0,0.9803583333333333,2969.53,0.08333333333333333,0.8333333333333334,-0.025859999999999994,0
363,Mid-Market,4.85,2024-07-03,Pharma,Midwest,Contract,413,11.0,10.0,0.9887272727272727,1918.2299999999996,0.36363636363636365,0.9090909090909091,0.00821666666666665,0
364,Mid-Market,4.155,2019-09-27,Retail,Northeast,Contract,2154,14.0,12.0,0.99885,1730.53,0.14285714285714285,0.8571428571428571,0.08306666666666662,0
365,SMB,6.441,2025-04-30,Electronics,Midwest,Spot,112,1.0,1.0,0.9682,81.76,0.0,1.0,,0
366,Mid-Market,5.099,2022-03-20,Electronics,International,Spot,1249,11.0,10.0,0.9963090909090909,2946.9,0.0,0.9090909090909091,,0
367,SMB,6.033,2023-10-04,Food & Beverage,West,Spot,686,5.0,4.0,0.97,354.24,0.6,0.8,-0.03179999999999983,0
368,SMB,5.011,2020-08-20,Pharma,Southeast,Spot,1826,4.0,4.0,0.9774750000000001,387.53999999999996,0.25,1.0,0.05945,1
369,Mid-Market,4.075,2019-08-21,Automotive,West,Contract,2191,13.0,12.0,0.9946538461538462,1676.9399999999998,0.3076923076923077,0.9230769230769231,-0.05578333333333341,0
370,Occasional,10.091,2024-11-24,Electronics,Southeast,Spot,269,2.0,1.0,0.93535,53.31,0.0,0.5,,0
371,SMB,8.934,2021-12-30,Apparel,Midwest,Spot,1329,5.0,5.0,0.9762000000000001,755.38,0.0,1.0,,0
372,Mid-Market,5.158,2019-12-04,Industrial,Midwest,Spot,2086,5.0,5.0,0.9540599999999999,1435.1100000000001,0.2,1.0,0.06059999999999999,0
373,Mid-Market,4.998,2023-05-23,Apparel,Southeast,Spot,820,14.0,13.0,0.9974214285714286,2022.6,0.2857142857142857,0.9285714285714286,-0.03916666666666657,0
374,Mid-Market,4.545,2019-05-13,Electronics,Southeast,Contract,2291,12.0,10.0,0.9599000000000001,1817.72,0.25,0.8333333333333334,0.08354666666666688,0
375,Mid-Market,4.203,2022-01-01,Apparel,International,Contract,1327,20.0,19.0,0.96211,2652.0699999999997,0.35,0.95,-0.0642666666666667,0
376,Mid-Market,4.736,2023-09-12,Electronics,Southeast,Spot,708,9.0,9.0,1.0030111111111113,1141.8600000000001,0.1111111111111111,1.0,-0.06215000000000015,0
377,Occasional,11.163,2023-10-21,Food & Beverage,West,Spot,669,1.0,1.0,0.7859,333.29,0.0,1.0,,0
378,SMB,6.975,2022-01-08,Apparel,West,Spot,1320,3.0,1.0,0.9762999999999998,75.94,0.3333333333333333,0.3333333333333333,-0.043199999999999905,0
379,Mid-Market,5.095,2021-06-19,Electronics,Midwest,Contract,1523,9.0,9.0,0.988511111111111,977.9299999999998,0.1111111111111111,1.0,,0
380,SMB,7.17,2024-08-03,Retail,Northeast,Spot,382,5.0,5.0,0.9572800000000001,1284.83,0.0,1.0,-0.125,0
381,SMB,5.77,2020-03-25,Automotive,Northeast,Spot,1974,2.0,2.0,0.9106,316.86,0.0,1.0,-0.06459999999999999,0
382,Occasional,9.395,2019-07-01,Apparel,Northeast,Spot,2242,4.0,3.0,0.965975,499.9,0.0,0.75,0.12029999999999985,1
383,SMB,7.467,2020-01-17,Retail,Midwest,Spot,2042,8.0,5.0,0.975675,1247.4799999999998,0.625,0.625,-0.04616666666666658,0
384,SMB,6.143,2024-05-04,Food & Beverage,International,Contract,473,3.0,3.0,0.9646666666666667,283.54,0.3333333333333333,1.0,,0
385,Mid-Market,6.456,2022-02-18,Electronics,West,Spot,1279,14.0,14.0,0.9832857142857143,2635.45,0.35714285714285715,1.0,-0.01648749999999999,0
386,Occasional,10.279,2019-04-01,Industrial,Northeast,Spot,2333,4.0,4.0,0.895475,875.02,0.25,1.0,,0
387,SMB,6.26,2020-02-15,Industrial,Southeast,Contract,2013,10.0,9.0,0.94855,1054.52,0.2,0.9,0.03149999999999997,0
388,Occasional,8.325,2019-03-10,Apparel,Northeast,Spot,2355,2.0,2.0,0.9255,185.95999999999998,0.5,1.0,,0
