customer_id,true_segment,true_beta,signup_date,industry,region,contract_type
1730,Mid-Market,5.817,2023-09-21,Automotive,Midwest,Contract
1731,Occasional,9.044,2025-04-05,Apparel,Southeast,Contract
1732,Enterprise,2.562,2022-04-18,Electronics,Southeast,Contract
1733,SMB,6.065,2022-05-20,Retail,Northeast,Spot
1734,Mid-Market,6.242,2022-08-28,Electronics,International,Spot
1735,Occasional,10.076,2020-12-09,Food & Beverage,Southeast,Spot
1736,SMB,4.101,2022-12-23,Food & Beverage,Midwest,Spot
1737,Occasional,8.827,2025-05-28,Industrial,Southeast,Spot
1738,Mid-Market,3.506,2021-07-20,Automotive,West,Spot
1739,SMB,6.685,2024-02-26,Automotive,Northeast,Spot
1740,SMB,6.631,2024-02-28,Retail,Northeast,Spot
1741,Mid-Market,4.304,2024-09-02,Manufacturing,West,Contract
1742,Mid-Market,4.638,2023-10-28,Food & Beverage,West,Spot
1743,Enterprise,2.374,2025-02-21,Pharma,Southeast,Contract
1744,Occasional,13.888,2023-10-06,Apparel,Southeast,Spot
1745,SMB,6.82,2025-07-04,Electronics,International,Spot
1746,SMB,9.127,2023-10-08,Retail,Northeast,Spot
1747,SMB,8.089,2024-07-30,Electronics,Northeast,Spot
1748,SMB,7.542,2024-12-08,Automotive,Southeast,Spot
1749,SMB,5.446,2025-07-22,Industrial,Southeast,Contract
1750,SMB,5.984,2022-12-20,Industrial,Midwest,Spot
1751,SMB,6.486,2023-09-26,Pharma,West,Spot
1752,Mid-Market,6.203,2025-06-12,Retail,Midwest,Spot
1753,Occasional,9.042,2021-07-14,Industrial,Midwest,Spot
1754,SMB,5.67,2019-10-18,Manufacturing,Southeast,Contract
1755,Mid-Market,4.156,2024-11-23,Electronics,West,Contract
1756,SMB,7.201,2023-03-19,Industrial,Northeast,Contract
1757,Mid-Market,4.171,2021-11-09,Pharma,Southeast,Contract
1758,Occasional,9.112,2023-10-12,Manufacturing,West,Spot
1759,Occasional,6.063,2019-03-21,Pharma,Southeast,Spot
1760,Occasional,7.93,2022-03-08,Retail,Northeast,Spot
1761,Mid-Market,5.994,2020-10-08,Electronics,Southeast,Spot
1762,Mid-Market,4.263,2020-12-02,Industrial,West,Contract
1763,Mid-Market,5.25,2025-06-18,Electronics,Northeast,Contract
1764,Mid-Market,3.271,2022-09-01,Industrial,West,Contract
1765,Mid-Market,4.446,2019-12-08,Pharma,West,Contract
1766,Enterprise,2.031,2021-06-07,Apparel,Midwest,Contract
1767,Occasional,10.636,2020-08-13,Apparel,Southeast,Spot
1768,Enterprise,2.379,2025-01-22,Pharma,West,Contract
1769,Mid-Market,3.106,2020-12-10,Retail,Northeast,Spot
1770,SMB,7.028,2021-05-18,Industrial,International,Contract
1771,SMB,5.294,2021-03-24,Food & Beverage,West,Spot
1772,SMB,8.036,2020-03-03,Apparel,Northeast,Spot
1773,SMB,6.723,2024-03-14,Pharma,West,Spot
1774,Occasional,6.663,2022-11-04,Apparel,Midwest,Spot
1775,SMB,4.525,2021-11-30,Electronics,Southeast,Spot
1776,SMB,6.538,2021-08-22,Automotive,Southeast,Spot
1777,SMB,6.937,2023-06-12,Manufacturing,Midwest,Spot
1778,SMB,7.767,2019-08-22,Apparel,West,Spot
1779,Mid-Market,3.65,2025-03-18,Pharma,West,Contract
1780,SMB,6.195,2022-10-07,Pharma,Southeast,Spot
1781,Mid-Market,5.355,2020-07-08,Retail,Midwest,Spot
1782,SMB,7.594,2022-08-02,Food & Beverage,West,Spot
1783,Mid-Market,4.555,2024-09-05,Retail,West,Contract
1784,Mid-Market,4.313,2020-02-26,Pharma,Midwest,Spot
1785,Mid-Market,3.926,2022-06-29,Apparel,Southeast,Contract
1786,Occasional,5.348,2022-12-26,Pharma,West,Spot
1787,Mid-Market,4.401,2024-05-26,Automotive,Southeast,Contract
1788,SMB,6.825,2022-10-13,Electronics,Northeast,Spot
1789,Occasional,8.852,2023-11-29,Electronics,Midwest,Spot
1790,Enterprise,2.363,2024-02-27,Food & Beverage,Southeast,Contract
1791,SMB,5.022,2024-12-09,Manufacturing,Northeast,Spot
1792,Mid-Market,4.871,2021-05-30,Automotive,Northeast,Spot
1793,Mid-Market,5.485,2023-09-10,Automotive,West,Contract
1794,SMB,4.902,2020-08-28,Food & Beverage,International,Spot
1795,Occasional,10.993,2024-08-17,Automotive,Southeast,Spot
1796,Mid-Market,2.237,2025-05-05,Retail,Northeast,Contract
1797,SMB,7.947,2020-12-17,Manufacturing,West,Spot
1798,Mid-Market,3.851,2022-09-28,Electronics,Southeast,Spot
1799,SMB,8.035,2024-06-25,Food & Beverage,International,Spot
1800,SMB,6.987,2019-03-08,Manufacturing,Midwest,Spot
1801,SMB,8.395,2023-09-13,Pharma,Northeast,Contract
1802,SMB,7.868,2024-06-21,Automotive,Midwest,Spot
1803,Mid-Market,4.743,2024-10-22,Food & Beverage,Southeast,Spot
1804,SMB,7.42,2020-04-24,Food & Beverage,West,Spot
1805,SMB,5.506,2024-01-18,Retail,Northeast,Spot
1806,SMB,8.678,2024-03-28,Electronics,West,Contract
1807,Enterprise,2.264,2019-01-07,Automotive,West,Contract
1808,SMB,7.244,2023-09-14,Automotive,West,Spot
1809,Mid-Market,4.511,2023-03-05,Retail,West,Contract
1810,Mid-Market,4.963,2025-06-17,Retail,Northeast,Spot
1811,Mid-Market,4.841,2019-04-15,Automotive,Midwest,Spot
1812,SMB,6.137,2025-06-09,Manufacturing,West,Spot
1813,SMB,5.798,2022-10-23,Pharma,Southeast,Spot
1814,Mid-Market,4.326,2020-10-30,Automotive,Northeast,Contract
1815,SMB,6.908,2021-08-01,Automotive,Southeast,Spot
1816,SMB,4.595,2024-02-10,Pharma,Southeast,Spot
1817,SMB,7.44,2025-08-22,Food & Beverage,West,Spot
1818,SMB,5.456,2021-02-10,Automotive,Midwest,Spot
1819,SMB,7.045,2025-07-23,Apparel,West,Contract
1820,SMB,5.974,2023-03-13,Automotive,International,Spot
1821,Occasional,8.868,2020-04-12,Pharma,Southeast,Spot
1822,SMB,6.283,2022-12-26,Industrial,West,Spot
1823,SMB,5.692,2024-05-06,Automotive,Northeast,Spot
1824,SMB,6.407,2019-05-13,Retail,Northeast,Spot
1825,SMB,8.867,2019-07-12,Electronics,Northeast,Spot
1826,Enterprise,2.442,2019-01-13,Automotive,Southeast,Contract
1827,SMB,8.262,2022-10-20,Retail,Southeast,Spot
1828,SMB,7.025,2019-05-21,Apparel,Midwest,Spot
1829,Occasional,8.262,2025-03-19,Electronics,Southeast,Spot
1830,SMB,6.57,2019-11-08,Manufacturing,Northeast,Spot
1831,SMB,7.613,2019-06-24,Pharma,West,Spot
1832,Occasional,5.826,2020-09-19,Industrial,Northeast,Spot
1833,SMB,7.956,2024-02-02,Industrial,West,Spot
1834,Mid-Market,4.126,2025-01-17,Food & Beverage,International,Contract
1835,Mid-Market,4.379,2020-09-03,Retail,West,Spot
1836,Mid-Market,5.634,2022-06-16,Industrial,Midwest,Contract
1837,Enterprise,3.189,2024-02-28,Industrial,Midwest,Spot
1838,SMB,5.604,2024-04-24,Pharma,Midwest,Contract
1839,SMB,6.507,2020-01-08,Apparel,International,Spot
1840,SMB,4.414,2024-08-03,Pharma,International,Spot
1841,Enterprise,2.7,2024-10-12,Retail,Southeast,Contract
1842,SMB,7.948,2023-11-25,Manufacturing,Midwest,Spot
1843,Mid-Market,3.941,2022-07-07,Manufacturing,West,Contract
1844,Occasional,9.524,2021-08-11,Industrial,Northeast,Spot
1845,Mid-Market,4.543,2024-12-05,Retail,Midwest,Spot
1846,SMB,9.078,2024-10-04,Pharma,Midwest,Spot
1847,Mid-Market,4.765,2022-06-15,Electronics,West,Contract
1848,SMB,6.696,2023-12-12,Retail,Southeast,Spot
1849,Mid-Market,6.004,2021-08-31,Industrial,Southeast,Spot
1850,SMB,4.05,2023-12-15,Retail,Northeast,Spot
1851,Mid-Market,4.33,2019-08-06,Automotive,Midwest,Contract
1852,Occasional,9.858,2025-01-04,Automotive,International,Spot
1853,SMB,7.331,2022-06-09,Automotive,West,Spot
1854,SMB,5.515,2022-12-28,Manufacturing,Southeast,Spot
1855,Occasional,5.949,2020-04-06,Industrial,Southeast,Spot
1856,Occasional,10.615,2022-07-11,Pharma,West,Spot
1857,Mid-Market,5.463,2019-01-08,Food & Beverage,West,Spot
1858,Mid-Market,5.709,2024-12-07,Apparel,Midwest,Contract
1859,Mid-Market,4.543,2023-12-29,Electronics,Southeast,Spot
1860,Mid-Market,4.41,2022-01-11,Electronics,Northeast,Contract
1861,SMB,5.804,2024-07-28,Electronics,West,Spot
1862,Occasional,10.025,2024-05-30,Pharma,Midwest,Spot
1863,Occasional,10.612,2019-10-17,Pharma,Southeast,Spot
1864,SMB,7.352,2019-05-12,Manufacturing,International,Spot
1865,SMB,6.905,2020-09-09,Manufacturing,Midwest,Spot
1866,Occasional,9.734,2019-01-04,Industrial,International,Spot
1867,Occasional,9.846,2022-10-27,Pharma,Midwest,Spot
1868,Mid-Market,4.304,2022-07-10,Automotive,Southeast,Contract
1869,SMB,6.014,2022-08-02,Electronics,International,Contract
1870,Occasional,9.633,2019-06-29,Electronics,International,Spot
1871,Mid-Market,4.37,2025-02-13,Electronics,International,Spot
1872,SMB,5.82,2025-07-05,Pharma,West,Contract
1873,Occasional,10.19,2022-12-08,Automotive,Midwest,Spot
1874,Occasional,5.89,2019-01-14,Pharma,Northeast,Spot
1875,Occasional,6.398,2021-08-22,Electronics,Southeast,Spot
1876,SMB,6.751,2023-10-15,Industrial,International,Spot
1877,Mid-Market,5.369,2023-12-29,Pharma,Southeast,Spot
1878,Mid-Market,4.808,2020-08-15,Food & Beverage,West,Spot
1879,SMB,6.109,2024-06-26,Retail,International,Spot
1880,SMB,5.269,2025-06-13,Pharma,International,Spot
1881,SMB,6.201,2022-05-23,Pharma,International,Spot
1882,SMB,7.008,2021-07-18,Industrial,Midwest,Spot
1883,Mid-Market,4.812,2022-07-05,Manufacturing,Midwest,Spot
1884,SMB,6.386,2019-03-08,Manufacturing,International,Contract
1885,Mid-Market,3.587,2022-06-28,Industrial,Northeast,Spot
1886,Mid-Market,3.729,2019-03-07,Pharma,Northeast,Contract
1887,Mid-Market,6.529,2019-03-26,Retail,International,Spot
1888,Mid-Market,4.44,2022-09-09,Retail,West,Contract
1889,Occasional,7.622,2022-05-28,Food & Beverage,Midwest,Spot
1890,SMB,4.904,2025-07-30,Pharma,Northeast,Spot
1891,Mid-Market,3.903,2022-05-21,Manufacturing,Midwest,Contract
1892,SMB,7.787,2025-07-13,Electronics,International,Spot
1893,SMB,3.313,2024-05-19,Apparel,Midwest,Spot
1894,Enterprise,3.836,2021-04-01,Industrial,Southeast,Contract
1895,Mid-Market,5.888,2025-03-05,Food & Beverage,Midwest,Spot
1896,Mid-Market,4.854,2022-03-21,Food & Beverage,West,Contract
1897,SMB,6.064,2022-12-19,Electronics,International,Contract
1898,Mid-Market,5.12,2019-09-02,Manufacturing,Southeast,Contract
1899,Enterprise,2.685,2020-06-01,Retail,Midwest,Contract
1900,Enterprise,2.455,2022-06-25,Automotive,Southeast,Contract
1901,SMB,5.856,2020-10-22,Retail,Southeast,Spot
1902,Enterprise,2.602,2022-12-31,Automotive,Northeast,Spot
1903,Occasional,8.592,2019-07-14,Manufacturing,Midwest,Spot
1904,Mid-Market,4.476,2020-09-03,Apparel,Midwest,Spot
1905,SMB,6.778,2023-06-08,Industrial,Southeast,Spot
1906,SMB,7.274,2023-01-30,Apparel,Southeast,Spot
1907,SMB,7.952,2025-07-23,Apparel,Northeast,Spot
1908,Enterprise,2.728,2024-12-30,Electronics,Northeast,Contract
1909,SMB,5.745,2024-05-27,Pharma,West,Spot
1910,Occasional,9.421,2019-01-03,Apparel,Northeast,Spot
1911,Enterprise,2.818,2023-01-07,Food & Beverage,Northeast,Contract
1912,Mid-Market,4.313,2020-07-11,Retail,International,Spot
1913,Occasional,9.319,2020-10-11,Industrial,Southeast,Spot
1914,SMB,7.304,2020-05-26,Manufacturing,West,Spot
1915,Mid-Market,4.447,2022-01-15,Industrial,Midwest,Spot
1916,Mid-Market,3.356,2019-10-29,Industrial,West,Contract
1917,SMB,6.835,2022-07-18,Retail,Midwest,Spot
1918,SMB,4.546,2020-02-09,Apparel,Northeast,Spot
1919,SMB,8.881,2022-05-03,Apparel,West,Spot
1920,Occasional,10.587,2023-03-05,Manufacturing,West,Spot
1921,SMB,4.873,2020-03-13,Automotive,Southeast,Spot
1922,Mid-Market,4.521,2019-09-08,Retail,West,Contract
1923,SMB,7.103,2024-05-17,Manufacturing,Midwest,Spot
1924,Mid-Market,4.866,2023-12-04,Industrial,International,Contract
1925,Mid-Market,6.265,2020-09-28,Apparel,West,Spot
1926,Enterprise,3.638,2024-11-29,Retail,Northeast,Contract
1927,Mid-Market,4.677,2020-06-22,Manufacturing,West,Spot
1928,SMB,7.068,2025-03-06,Electronics,International,Spot
1929,Enterprise,2.177,2019-10-03,Retail,West,Contract
1930,SMB,6.931,2023-05-27,Manufacturing,Northeast,Spot
1931,SMB,6.007,2019-02-16,Pharma,West,Spot
1932,SMB,7.593,2020-04-25,Retail,Midwest,Spot
1933,SMB,4.728,2021-09-12,Electronics,Southeast,Spot
1934,SMB,6.521,2019-07-27,Electronics,West,Spot
1935,SMB,5.923,2022-01-17,Industrial,Midwest,Spot
1936,Mid-Market,2.499,2020-07-18,Industrial,West,Contract
1937,SMB,5.787,2019-08-29,Automotive,West,Spot
1938,SMB,7.114,2025-05-31,Electronics,Southeast,Spot
1939,Mid-Market,4.515,2025-07-18,Pharma,International,Spot
1940,Enterprise,3.03,2025-06-01,Pharma,Midwest,Contract
1941,Mid-Market,7.066,2020-01-11,Automotive,Midwest,Contract
1942,SMB,7.893,2021-07-18,Apparel,Southeast,Spot
1943,Mid-Market,5.38,2021-03-08,Industrial,Northeast,Contract
1944,Mid-Market,3.87,2021-03-04,Pharma,West,Spot
1945,SMB,6.188,2021-10-11,Industrial,Southeast,Spot
1946,Occasional,10.638,2022-05-26,Apparel,International,Spot
1947,Mid-Market,5.132,2022-03-27,Apparel,International,Spot
1948,Occasional,7.404,2020-12-11,Apparel,West,Spot
1949,Enterprise,2.704,2025-07-13,Electronics,Southeast,Contract
1950,Occasional,9.182,2025-07-13,Pharma,West,Spot
1951,Occasional,7.443,2021-03-17,Electronics,Northeast,Spot
1952,Enterprise,1.814,2020-06-22,Apparel,West,Contract
1953,SMB,7.537,2022-07-21,Electronics,Midwest,Spot
1954,Occasional,8.499,2021-06-17,Automotive,International,Spot
1955,Occasional,9.315,2025-07-31,Pharma,Southeast,Spot
1956,Occasional,3.346,2021-11-11,Apparel,Southeast,Spot
1957,SMB,6.66,2019-04-07,Manufacturing,International,Spot
1958,Enterprise,2.985,2019-11-01,Automotive,Midwest,Contract
1959,Occasional,12.658,2019-07-01,Automotive,West,Spot
1960,SMB,5.529,2021-07-21,Manufacturing,International,Spot
1961,SMB,6.29,2021-02-09,Electronics,Midwest,Spot
1962,Mid-Market,3.932,2024-09-17,Apparel,Southeast,Contract
1963,SMB,6.241,2024-12-08,Automotive,Midwest,Spot
1964,Mid-Market,3.382,2019-12-08,Apparel,West,Contract
1965,SMB,5.764,2025-04-19,Food & Beverage,International,Spot
1966,Enterprise,3.234,2022-11-23,Electronics,Southeast,Contract
1967,SMB,7.114,2021-01-17,Industrial,West,Spot
1968,Occasional,9.706,2021-09-17,Automotive,Southeast,Spot
1969,SMB,6.882,2021-12-10,Industrial,Midwest,Spot
1970,SMB,4.691,2020-02-20,Electronics,West,Spot
1971,Mid-Market,4.286,2024-10-13,Food & Beverage,West,Spot
1972,Occasional,7.847,2019-01-31,Manufacturing,Southeast,Spot
1973,SMB,4.618,2019-06-19,Industrial,Southeast,Spot
1974,Mid-Market,4.682,2020-10-27,Automotive,Southeast,Contract
1975,Mid-Market,2.915,2019-12-16,Manufacturing,Northeast,Contract
1976,Mid-Market,3.566,2019-05-31,Manufacturing,Southeast,Spot
1977,SMB,7.11,2021-07-22,Pharma,West,Spot
1978,Occasional,11.884,2021-07-06,Food & Beverage,Southeast,Spot
1979,SMB,5.622,2019-11-02,Food & Beverage,Southeast,Spot
1980,Mid-Market,4.609,2024-05-26,Electronics,West,Contract
1981,Occasional,8.244,2024-11-19,Apparel,Northeast,Spot
1982,Mid-Market,4.233,2023-10-19,Industrial,Southeast,Contract
1983,Occasional,9.012,2022-06-25,Industrial,International,Spot
1984,Mid-Market,4.955,2025-04-25,Food & Beverage,Northeast,Contract
1985,SMB,6.962,2021-05-03,Automotive,Southeast,Contract
1986,Occasional,8.021,2021-11-05,Apparel,Midwest,Spot
1987,Mid-Market,3.507,2019-02-06,Manufacturing,Northeast,Spot
1988,SMB,7.537,2023-09-20,Automotive,Southeast,Spot
1989,Occasional,11.443,2019-08-14,Electronics,Northeast,Spot
1990,Mid-Market,5.243,2023-06-09,Apparel,Southeast,Spot
1991,Mid-Market,3.535,2024-03-20,Apparel,West,Spot
1992,SMB,5.075,2020-06-12,Industrial,Southeast,Spot
1993,Mid-Market,6.078,2023-01-30,Industrial,Southeast,Spot
1994,Enterprise,2.171,2021-01-09,Automotive,Southeast,Contract
1995,SMB,4.906,2021-08-27,Pharma,International,Spot
1996,SMB,8.609,2022-07-14,Food & Beverage,Northeast,Spot
1997,Mid-Market,3.056,2020-08-30,Food & Beverage,West,Contract
1998,Mid-Market,3.617,2024-04-23,Industrial,Southeast,Spot
1999,Occasional,8.632,2021-08-18,Manufacturing,International,Spot
2000,SMB,7.022,2022-01-29,Pharma,Southeast,Spot
2001,Occasional,9.039,2024-06-06,Apparel,Northeast,Spot
2002,SMB,6.097,2020-07-08,Retail,Midwest,Spot
2003,Occasional,10.726,2022-01-06,Apparel,Northeast,Spot
2004,SMB,5.479,2025-08-16,Electronics,West,Spot
2005,Mid-Market,4.976,2021-08-31,Electronics,Midwest,Contract
2006,Occasional,9.736,2019-10-09,Pharma,West,Spot
2007,SMB,5.987,2020-11-23,Retail,Northeast,Spot
2008,Mid-Market,6.098,2025-05-16,Manufacturing,West,Contract
2009,Mid-Market,4.884,2024-01-23,Food & Beverage,Southeast,Spot
2010,SMB,5.171,2024-05-24,Pharma,International,Spot
2011,Enterprise,2.596,2020-09-09,Retail,West,Contract
2012,Mid-Market,5.107,2024-08-04,Electronics,Midwest,Contract
2013,Mid-Market,4.616,2021-08-15,Electronics,West,Contract
2014,SMB,7.66,2024-04-19,Pharma,Midwest,Contract
2015,Mid-Market,3.676,2024-11-14,Electronics,Midwest,Contract
2016,SMB,5.668,2020-05-21,Retail,Northeast,Spot
2017,Mid-Market,4.159,2025-04-04,Pharma,West,Spot
2018,Enterprise,1.737,2023-03-21,Automotive,Southeast,Contract
2019,SMB,7.912,2023-11-15,Pharma,Northeast,Contract
2020,Mid-Market,3.509,2024-01-17,Electronics,West,Contract
2021,SMB,6.119,2020-02-15,Food & Beverage,Northeast,Spot
2022,Mid-Market,3.449,2023-12-21,Manufacturing,West,Contract
2023,Enterprise,1.971,2020-06-02,Manufacturing,Northeast,Spot
2024,Mid-Market,4.962,2020-10-23,Food & Beverage,Southeast,Contract
2025,SMB,5.348,2019-10-11,Pharma,West,Contract
2026,Mid-Market,3.589,2020-03-17,Food & Beverage,Northeast,Contract
2027,SMB,6.088,2025-07-11,Industrial,West,Spot
2028,Mid-Market,4.888,2021-03-09,Apparel,Midwest,Spot
2029,SMB,3.451,2021-07-31,Retail,West,Spot
2030,SMB,6.455,2022-03-14,Pharma,Northeast,Spot
2031,Enterprise,3.124,2023-10-03,Pharma,West,Contract
2032,SMB,6.396,2022-10-29,Retail,Southeast,Spot
2033,Mid-Market,3.428,2022-07-29,Food & Beverage,Southeast,Contract
2034,Mid-Market,4.867,2024-07-30,Automotive,Southeast,Spot
2035,Mid-Market,4.16,2022-04-22,Electronics,Southeast,Spot
2036,SMB,7.59,2024-02-16,Food & Beverage,Midwest,Spot
2037,Occasional,8.713,2025-01-27,Manufacturing,Northeast,Spot
2038,Enterprise,2.367,2023-07-05,Retail,Southeast,Contract
2039,SMB,4.336,2019-03-28,Electronics,Midwest,Spot
2040,SMB,7.994,2020-10-03,Automotive,Midwest,Contract
2041,Mid-Market,5.866,2023-02-13,Industrial,Northeast,Spot
2042,SMB,7.585,2022-03-12,Apparel,Southeast,Contract
2043,SMB,8.102,2020-11-24,Automotive,Southeast,Spot
2044,Occasional,10.577,2021-03-27,Apparel,West,Spot
2045,Occasional,12.862,2019-07-10,Apparel,International,Spot
2046,Enterprise,2.046,2020-07-26,Food & Beverage,Midwest,Contract
2047,SMB,6.537,2024-03-21,Retail,West,Spot
2048,SMB,7.817,2019-01-25,Food & Beverage,Northeast,Spot
2049,Mid-Market,4.891,2024-07-30,Automotive,International,Spot
2050,Mid-Market,5.712,2021-04-06,Pharma,Southeast,Spot
2051,Occasional,9.308,2024-05-21,Automotive,Southeast,Spot
2052,Enterprise,2.715,2020-09-15,Retail,Northeast,Contract
2053,SMB,4.835,2024-07-11,Manufacturing,Northeast,Spot
2054,Occasional,8.987,2022-10-24,Electronics,West,Spot
2055,Mid-Market,3.92,2024-09-04,Electronics,Southeast,Spot
2056,SMB,7.456,2019-06-01,Industrial,Southeast,Spot
2057,Occasional,9.073,2024-04-25,Food & Beverage,Northeast,Spot
2058,SMB,5.675,2020-10-20,Apparel,International,Spot
2059,Mid-Market,4.651,2021-05-23,Apparel,West,Spot
2060,Enterprise,2.339,2019-04-20,Food & Beverage,International,Contract
2061,Occasional,10.897,2025-05-12,Industrial,West,Spot
2062,Mid-Market,3.717,2023-04-11,Manufacturing,International,Spot
2063,SMB,4.618,2025-07-16,Retail,Midwest,Spot
2064,Mid-Market,4.228,2022-10-15,Apparel,Northeast,Spot
2065,Mid-Market,4.364,2020-01-21,Apparel,Southeast,Contract
2066,Occasional,7.841,2021-04-01,Electronics,Southeast,Spot
2067,SMB,5.251,2021-12-07,Automotive,West,Spot
2068,Occasional,8.355,2019-12-25,Manufacturing,Northeast,Spot
2069,Mid-Market,3.947,2025-03-18,Electronics,Northeast,Spot
2070,SMB,6.607,2025-05-21,Manufacturing,West,Spot
2071,Occasional,6.34,2022-10-04,Manufacturing,Northeast,Spot
2072,SMB,5.611,2022-11-23,Apparel,Northeast,Spot
2073,Mid-Market,3.506,2023-09-10,Apparel,Northeast,Spot
2074,Occasional,6.906,2023-07-12,Apparel,West,Spot
2075,Mid-Market,3.328,2019-06-02,Automotive,Northeast,Contract
2076,SMB,7.051,2022-07-17,Retail,Northeast,Spot
2077,Occasional,7.972,2024-03-07,Pharma,Northeast,Spot
2078,Mid-Market,2.494,2024-05-17,Retail,West,Contract
2079,Mid-Market,3.649,2022-12-22,Industrial,Northeast,Contract
2080,Enterprise,2.365,2024-12-22,Apparel,Northeast,Contract
2081,Mid-Market,5.165,2022-11-28,Automotive,International,Spot
2082,Mid-Market,3.161,2021-07-20,Pharma,West,Spot
2083,SMB,4.43,2021-12-13,Food & Beverage,Northeast,Spot
2084,Mid-Market,3.369,2023-08-08,Apparel,Southeast,Spot
2085,SMB,4.047,2024-11-28,Automotive,Northeast,Spot
2086,Mid-Market,6.212,2020-07-13,Manufacturing,West,Spot
2087,Mid-Market,4.027,2020-12-15,Automotive,Southeast,Spot
2088,Mid-Market,4.889,2023-05-07,Apparel,International,Spot
2089,SMB,8.247,2024-02-03,Retail,West,Contract
2090,SMB,7.685,2021-08-29,Industrial,Midwest,Spot
2091,Mid-Market,5.178,2023-04-16,Manufacturing,Northeast,Spot
2092,Occasional,8.711,2019-01-17,Pharma,West,Spot
2093,SMB,5.341,2020-12-11,Manufacturing,West,Spot
2094,Mid-Market,5.196,2025-05-15,Manufacturing,West,Spot
2095,Occasional,11.631,2022-11-04,Apparel,Northeast,Spot
2096,Mid-Market,3.23,2024-10-15,Apparel,West,Contract
2097,Enterprise,2.97,2020-06-13,Apparel,West,Contract
2098,SMB,6.596,2020-12-09,Electronics,International,Spot
2099,Mid-Market,4.392,2025-07-01,Automotive,Midwest,Contract
2100,Mid-Market,3.144,2025-08-26,Retail,Midwest,Contract
2101,SMB,7.823,2024-11-05,Automotive,Southeast,Spot
2102,Mid-Market,6.802,2021-02-11,Electronics,West,Spot
2103,SMB,7.103,2024-05-05,Pharma,International,Spot
2104,Occasional,9.658,2022-01-22,Industrial,Midwest,Spot
2105,SMB,6.778,2024-08-16,Electronics,Northeast,Spot
2106,SMB,7.914,2024-09-03,Food & Beverage,Northeast,Spot
2107,SMB,5.723,2021-11-24,Automotive,Midwest,Spot
2108,Occasional,7.341,2021-01-11,Automotive,West,Spot
2109,Mid-Market,3.165,2025-07-01,Manufacturing,Northeast,Spot
2110,Mid-Market,3.657,2022-01-02,Pharma,Southeast,Contract
2111,SMB,6.637,2021-11-17,Electronics,International,Spot
2112,SMB,6.579,2023-06-09,Pharma,Midwest,Spot
2113,Mid-Market,3.663,2025-03-30,Food & Beverage,Northeast,Spot
2114,SMB,6.273,2019-11-14,Retail,Southeast,Spot
2115,Enterprise,2.019,2025-07-25,Industrial,Southeast,Contract
2116,Occasional,7.635,2021-10-25,Apparel,Northeast,Spot
2117,Mid-Market,3.253,2019-03-04,Food & Beverage,West,Spot
2118,Enterprise,2.147,2021-01-23,Retail,Midwest,Spot
2119,Mid-Market,5.817,2022-01-31,Retail,Midwest,Spot
2120,Mid-Market,6.78,2023-07-06,Food & Beverage,Midwest,Spot
2121,Mid-Market,4.172,2022-10-11,Apparel,Northeast,Contract
2122,Enterprise,2.677,2019-11-28,Electronics,Northeast,Contract
2123,Mid-Market,3.412,2022-04-03,Apparel,Northeast,Spot
2124,Mid-Market,2.587,2020-07-20,Food & Beverage,Northeast,Spot
2125,Mid-Market,4.38,2020-10-18,Retail,West,Contract
2126,Mid-Market,4.315,2023-09-29,Pharma,Northeast,Spot
2127,Mid-Market,4.014,2024-05-10,Manufacturing,West,Spot
2128,Mid-Market,4.799,2020-01-16,Retail,Northeast,Spot
2129,Mid-Market,4.956,2023-01-06,Manufacturing,Northeast,Spot
2130,Enterprise,3.085,2021-10-24,Electronics,Northeast,Contract
2131,Mid-Market,4.891,2021-03-30,Pharma,Midwest,Spot
2132,SMB,6.132,2023-10-02,Industrial,Midwest,Spot
2133,Occasional,11.0,2020-08-28,Manufacturing,West,Spot
2134,Occasional,10.603,2024-02-07,Retail,Northeast,Spot
2135,SMB,6.687,2021-09-02,Manufacturing,Midwest,Spot
2136,SMB,6.641,2019-08-20,Electronics,West,Spot
2137,Mid-Market,4.315,2024-04-13,Manufacturing,Southeast,Contract
2138,SMB,5.342,2024-09-05,Electronics,Northeast,Spot
2139,SMB,7.562,2022-10-03,Industrial,Northeast,Spot
2140,Occasional,8.845,2023-10-29,Food & Beverage,Northeast,Spot
2141,Occasional,8.092,2019-12-26,Apparel,West,Spot
2142,SMB,5.428,2021-04-06,Apparel,Southeast,Spot
2143,SMB,6.338,2021-05-02,Manufacturing,Midwest,Spot
2144,SMB,6.246,2024-02-03,Manufacturing,West,Contract
2145,Mid-Market,3.609,2021-05-07,Food & Beverage,Southeast,Contract
2146,Occasional,10.6,2023-11-09,Food & Beverage,Midwest,Spot
2147,Mid-Market,5.199,2021-01-17,Retail,Northeast,Spot
2148,Occasional,7.211,2023-01-03,Apparel,Midwest,Spot
2149,SMB,7.03,2020-05-25,Electronics,Northeast,Spot
2150,Mid-Market,4.611,2022-09-21,Electronics,Southeast,Spot
2151,SMB,4.057,2019-07-16,Pharma,Southeast,Contract
2152,Enterprise,3.219,2023-11-25,Industrial,West,Contract
2153,SMB,7.669,2019-03-12,Automotive,West,Spot
2154,SMB,5.788,2025-08-30,Industrial,West,Spot
2155,SMB,8.064,2024-08-04,Food & Beverage,Northeast,Spot
2156,Occasional,9.427,2022-11-09,Retail,International,Spot
